,name,category,project,guest,bedroom,bathroom,price,discounted,normal price,province,state,country
2495,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2496,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2497,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2498,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2499,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2500,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2501,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2502,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2503,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2504,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2505,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2506,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2507,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2508,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2509,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2510,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2511,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2512,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2513,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2514,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2515,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2516,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2517,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2518,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2519,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2520,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2521,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2522,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2523,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2524,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2525,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2526,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2527,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2528,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2529,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2530,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2531,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2532,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2533,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2534,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2535,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2536,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2537,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2538,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2539,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2540,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2541,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2542,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2543,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2544,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2545,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2546,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2547,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2548,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2549,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2550,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2551,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2552,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2553,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2554,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2555,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2556,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2557,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2558,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2559,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2560,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2561,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2562,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2563,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2564,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2565,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2566,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2567,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2568,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2569,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2570,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2571,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2572,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2573,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2574,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2575,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2576,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2577,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2578,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2579,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2580,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2581,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2582,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2583,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2584,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2585,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2586,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2587,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2588,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2589,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2590,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2591,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2592,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2593,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2594,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2595,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2596,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2597,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2598,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2599,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2600,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2601,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2602,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2603,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2604,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2605,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2606,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2607,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2608,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2609,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2610,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2611,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2612,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2613,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2614,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2615,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2616,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2617,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2618,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2619,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2620,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2621,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2622,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2623,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2624,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2625,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2626,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2627,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2628,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2629,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2630,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2631,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2632,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2633,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2634,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2635,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2636,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2637,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2638,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2639,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2640,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2641,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2642,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2643,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2644,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2645,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2646,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2647,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2648,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2649,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2650,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2651,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2652,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2653,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2654,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2655,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2656,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2657,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2658,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2659,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2660,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2661,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2662,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2663,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2664,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2665,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2666,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2667,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2668,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2669,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2670,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2671,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2672,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2673,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2674,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2675,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2676,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2677,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2678,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2679,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2680,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2681,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2682,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2683,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2684,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2685,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2686,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2687,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2688,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2689,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2690,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2691,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2692,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2693,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2694,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2695,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2696,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2697,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2698,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2699,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2700,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2701,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2702,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2703,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2704,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2705,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2706,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2707,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2708,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2709,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2710,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2711,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2712,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2713,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2714,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2715,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2716,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2717,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2718,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2719,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2720,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2721,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2722,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2723,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2724,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2725,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2726,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2727,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2728,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2729,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2730,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2731,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2732,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2733,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2734,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2735,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2736,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2737,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2738,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2739,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2740,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2741,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2742,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2743,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2744,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2745,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2746,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2747,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2748,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2749,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2750,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2751,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2752,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2753,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2754,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2755,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2756,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2757,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2758,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2759,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2760,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2761,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2762,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2763,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2764,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2765,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2766,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2767,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2768,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2769,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2770,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2771,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2772,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2773,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2774,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2775,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2776,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2777,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2778,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2779,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2780,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2781,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2782,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2783,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2784,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2785,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2786,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2787,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2788,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2789,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2790,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2791,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2792,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2793,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2794,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2795,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2796,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2797,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2798,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2799,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2800,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2801,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2802,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2803,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2804,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2805,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2806,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2807,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2808,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2809,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2810,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2811,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2812,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2813,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2814,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2815,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2816,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2817,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2818,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2819,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2820,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2821,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2822,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2823,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2824,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2825,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
2826,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
